iter,new_cuts,total_cuts,V,ΔV,t_fwd,t_bwd,t_eval,t_iter,t_cum,unique_nodes,bwd_work_units,avg_children_visited,per_stage
1,13,13,1.3550068606223036,1.3550068606223036,0.09100008010864258,1.6140000820159912,0.0,1.7050001621246338,1.7050001621246338,13,1800,100.0,"[1, 1, 1, 1, 2, 2, 1, 2, 2]"
2,14,27,5.711609019796585,4.356602159174281,0.046000003814697266,1.5810000896453857,0.0,1.627000093460083,3.332000255584717,14,1800,100.0,"[2, 2, 3, 2, 3, 4, 3, 4, 4]"
3,14,41,9.243874139096928,3.5322651193003427,0.04799985885620117,1.621000051498413,0.0,1.6689999103546143,5.001000165939331,12,1800,100.0,"[3, 3, 5, 3, 5, 6, 5, 6, 5]"
4,14,55,9.979525276627632,0.735651137530704,0.04699993133544922,1.5480000972747803,0.0,1.5950000286102295,6.5960001945495605,13,1800,100.0,"[4, 4, 7, 5, 6, 8, 7, 8, 6]"
5,14,69,11.514853605683076,1.535328329055444,0.04699993133544922,1.5820000171661377,0.0,1.628999948501587,8.225000143051147,15,1800,100.0,"[5, 5, 8, 7, 8, 10, 9, 10, 7]"
6,13,82,11.795555527686146,0.28070192200307,0.04400014877319336,1.4659998416900635,0.0,1.5099999904632568,9.735000133514404,11,1800,100.0,"[6, 6, 9, 8, 10, 12, 11, 12, 8]"
7,15,97,14.806526837103222,3.0109713094170765,0.07500004768371582,1.4860000610351562,0.0,1.561000108718872,11.296000242233276,13,1800,100.0,"[7, 7, 11, 10, 12, 14, 13, 14, 9]"
8,15,112,14.922676560401264,0.11614972329804196,0.04499983787536621,1.5300002098083496,0.0,1.5750000476837158,12.871000289916992,14,1800,100.0,"[8, 8, 12, 12, 14, 16, 15, 16, 11]"
9,13,125,15.313801776555161,0.39112521615389717,0.04499983787536621,1.511000156402588,0.0,1.555999994277954,14.427000284194946,14,1800,100.0,"[9, 9, 13, 14, 16, 18, 17, 18, 11]"
10,14,139,15.433311593867295,0.11950981731213339,0.04499983787536621,1.5399999618530273,0.0,1.5849997997283936,16.01200008392334,11,1800,100.0,"[10, 10, 14, 15, 18, 20, 19, 20, 13]"
11,12,151,16.274490731657323,0.8411791377900286,0.04800009727478027,1.563999891281128,0.0,1.6119999885559082,17.624000072479248,10,1800,100.0,"[11, 11, 16, 17, 20, 22, 20, 21, 13]"
12,12,163,16.378754823306885,0.10426409164956141,0.046000003814697266,1.5350000858306885,0.0,1.5810000896453857,19.205000162124634,11,1800,100.0,"[12, 12, 17, 18, 22, 24, 22, 23, 13]"
13,13,176,16.471289182101987,0.09253435879510263,0.046000003814697266,1.5469999313354492,0.0,1.5929999351501465,20.79800009727478,13,1800,100.0,"[13, 13, 18, 19, 24, 26, 24, 25, 14]"
14,13,189,16.533313744406065,0.062024562304078046,0.04500007629394531,1.5460000038146973,0.0,1.5910000801086426,22.389000177383423,12,1800,100.0,"[14, 14, 19, 20, 25, 28, 26, 27, 16]"
